dataset,model,finetuning_place, eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
'm_dense/H/short', 'tabpfn_ts_local',-1, 67628.62583333334, 67628.62583333334, 106.33297309027778, 0.901537585444107, 0.30156770167128993, 0.23818305333455403, 10.147407844132205, 260.05504385289925, 0.46127289949873584, 0.1886082195637701, 0.15481463658701594, 'Transport', 1
'm_dense/H/short', 'tabpfn_ts_local', 1, 53736.73416666667, 53736.73416666667, 104.10363823784722, 0.9106791362741146, 0.3216284649548824, 0.23929816351996527, 9.35811719078377, 231.81185078995998, 0.4111765069726451, 0.18465393459356239, 0.15098510322082453, 'Transport', 1
'm_dense/H/short', 'tabpfn_ts_local', 2, 56245.00486111111, 56245.00486111111, 101.21069118923612, 0.8868279483967919, 0.3137003765155411, 0.23185074700249567, 9.366849197231316, 237.1602936014187, 0.42066331286917, 0.17952256681296289, 0.14601386460732918, 'Transport', 1
'm_dense/H/short', 'tabpfn_ts_local', 3, 57972.37777777778, 57972.37777777778, 104.59641059027778, 0.9206846259840975, 0.3182115304105144, 0.2414194679260254, 9.988845904623668, 240.77453722887265, 0.4270740811927929, 0.185527990056709, 0.15160079581971647, 'Transport', 1
'm_dense/H/short', 'tabpfn_ts_local', 4, 58669.25194444445, 58669.25194444445, 104.978662109375, 0.9204635697174636, 0.31910957840228626, 0.24098861694335938, 9.861914252632095, 242.21736507617376, 0.4296332985597845, 0.18620600907891072, 0.1520370392706219, 'Transport', 1
'm_dense/H/short', 'tabpfn_ts_local', 5, 54255.762777777774, 54255.762777777774, 99.89863823784722, 0.8816125464552964, 0.3205064199399885, 0.22942124048868814, 8.601079328295477, 232.92866456874253, 0.41315745655280617, 0.17719531155109083, 0.1443884173245453, 'Transport', 1
