PID,Dataset_1,Forecast Horizon_1,TS Amount_1,Windows_1,Time Limit,Learning Rate,Batch Size,L2-SP Lambda,Weight Decay,Total Time Spent,Initial Validation Loss,Best Validation Loss,Last Validation Loss,Total Steps,Best Step,Early Stopping Reason,Avg Time Per Step,Avg Device Utilization
39602853,ett1/H,48.0,140.0,1.0,2400.0,0.0005,2.0,0.0,0.0,157.4179081916809,5.007569764341627,4.95088586636952,5.835535483700888,230.0,29.0,Early stopping due to no improvement (AdaptiveES).,0.6844260506007982,99.75652173913043
39602854,ett1/H,48.0,140.0,1.0,2400.0,0.0005,2.0,0.0001,0.0,238.1745638847351,5.007569764341627,4.859760241849082,5.30525712456022,350.0,149.0,Early stopping due to no improvement (AdaptiveES).,0.6804996524538313,99.85142857142857
39602855,ett1/H,48.0,140.0,1.0,2400.0,0.0005,2.0,0.0015,0.0,191.31306099891663,5.007569764341627,4.57352603333337,4.826084477560861,280.0,79.0,Early stopping due to no improvement (AdaptiveES).,0.6832620986870357,99.81071428571428
39602856,ett1/H,48.0,140.0,1.0,2400.0,0.0005,4.0,0.0,0.0,456.710901260376,5.007569764341627,4.606524254594531,4.920190172536032,370.0,169.0,Early stopping due to no improvement (AdaptiveES).,1.2343546925364315,99.84594594594594
39602857,ett1/H,48.0,140.0,1.0,2400.0,0.0005,4.0,0.0001,0.0,640.8255100250244,5.007569764341627,4.79581754548209,5.2447278414453775,520.0,309.0,Early stopping due to no improvement (AdaptiveES).,1.2323575570033147,99.91346153846153
39602858,ett1/H,48.0,140.0,1.0,2400.0,0.0005,4.0,0.0015,0.0,296.72570157051086,5.007569764341627,4.840541703360421,5.458140645708356,240.0,39.0,Early stopping due to no improvement (AdaptiveES).,1.2363576193650563,99.78333333333333
39602859,ett1/H,48.0,140.0,1.0,2400.0,0.0005,8.0,0.0,0.0,682.2031946182251,5.007569764341627,4.83922062601362,5.363136691706521,290.0,89.0,Early stopping due to no improvement (AdaptiveES).,2.352425897532496,99.84827586206896
39602860,ett1/H,48.0,140.0,1.0,2400.0,0.0005,8.0,0.0001,0.0,705.9017112255096,5.007569764341627,4.725764845098768,4.752324376787458,300.0,89.0,Early stopping due to no improvement (AdaptiveES).,2.353006751537323,99.85
39602861,ett1/H,48.0,140.0,1.0,2400.0,0.0005,8.0,0.0015,0.0,682.332097530365,5.007569764341627,4.839308951582227,5.4949702109609335,290.0,89.0,Early stopping due to no improvement (AdaptiveES).,2.352870430617497,99.81724137931035
39602862,ett1/H,48.0,140.0,1.0,2400.0,0.0005,16.0,0.0,0.0,1669.5294468402863,5.007569764341627,4.741611233779362,5.164168672902243,360.0,159.0,Early stopping due to no improvement (AdaptiveES).,4.637582672304577,99.86111111111111
39602863,ett1/H,48.0,140.0,1.0,2400.0,0.0005,16.0,0.0001,0.0,1020.4990491867065,5.007569764341627,4.771239714963095,4.8139552644320895,220.0,19.0,Early stopping due to no improvement (AdaptiveES).,4.63863340399482,99.76818181818182
39602864,ett1/H,48.0,140.0,1.0,2400.0,0.0005,16.0,0.0015,0.0,1253.0247292518616,5.007569764341627,4.667321554252079,4.912010593073709,270.0,69.0,Early stopping due to no improvement (AdaptiveES).,4.640833481152852,99.79629629629629
39602865,ett1/H,48.0,140.0,1.0,2400.0,0.0005,32.0,0.0,0.0,2116.0059309005737,5.007569764341627,4.7277390616280695,5.280702446188245,230.0,19.0,Early stopping due to no improvement (AdaptiveES).,9.200027169351992,99.78260869565217
39602866,ett1/H,48.0,140.0,1.0,2400.0,0.0005,32.0,0.0001,0.0,2392.746845960617,5.007569764341627,4.575444391795567,5.216359751565116,260.0,69.0,Early stopping due no time.,9.202873694896699,99.72692307692307
39602867,ett1/H,48.0,140.0,1.0,2400.0,0.0005,32.0,0.0015,0.0,2392.0124905109406,5.007569764341627,4.6961618065834045,5.343983709812164,260.0,99.0,Early stopping due no time.,9.200049229768606,99.83461538461539
39602868,,,,,,,,,,,,,,,,,,
39602869,,,,,,,,,,,,,,,,,,
39602870,,,,,,,,,,,,,,,,,,
39602871,ett1/H,48.0,140.0,1.0,2400.0,5e-05,2.0,0.0,0.0,217.97087287902832,5.007569764341627,4.763864117009299,4.998803504875728,320.0,119.0,Early stopping due to no improvement (AdaptiveES).,0.6811599895358086,99.846875
39602872,ett1/H,48.0,140.0,1.0,2400.0,5e-05,2.0,0.0001,0.0,205.13750624656677,5.007569764341627,4.770483536379678,4.892596627984728,300.0,99.0,Early stopping due to no improvement (AdaptiveES).,0.6837927293777466,99.85666666666667
39602873,ett1/H,48.0,140.0,1.0,2400.0,5e-05,2.0,0.0015,0.0,204.77610635757446,5.007569764341627,4.706944406032562,4.868297466209957,300.0,99.0,Early stopping due to no improvement (AdaptiveES).,0.6825880877176921,99.85
