PID,Dataset_1,Forecast Horizon_1,TS Amount_1,Windows_1,Time Limit,Learning Rate,Batch Size,L2-SP Lambda,Weight Decay,Total Time Spent,Initial Validation Loss,Best Validation Loss,Last Validation Loss,Total Steps,Best Step,Early Stopping Reason,Avg Time Per Step,Avg Device Utilization
39588860,electricity/W,8,1107,1,2400,0.0005,16,0.0001,0.0,126.17573308944702,37909.609987182615,34356.028325195315,40572.9877935791,250,49,Early stopping due to no improvement (AdaptiveES).,0.5047042465209961,80.536
39588861,electricity/W,8,1107,1,2400,0.0005,16,0.0015,0.0,191.29841208457947,37909.609987182615,32498.609639282226,33832.104920043945,400,199,Early stopping due to no improvement (AdaptiveES).,0.4782469284534454,80.93
39588862,electricity/W,8,1107,1,2400,0.0005,32,0.0,0.0,137.54868578910828,37909.609987182615,32387.943403320314,40624.095713500974,210,9,Early stopping due to no improvement (AdaptiveES).,0.6549951984768823,87.57142857142857
39588863,electricity/W,8,1107,1,2400,0.0005,32,0.0001,0.0,137.084317445755,37909.609987182615,31800.02460998535,42109.295735473635,210,9,Early stopping due to no improvement (AdaptiveES).,0.6527840705144973,88.3952380952381
39588864,electricity/W,8,1107,1,2400,0.0005,32,0.0015,0.0,176.8716254234314,37909.609987182615,37640.1236529541,38908.688969116214,290,89,Early stopping due to no improvement (AdaptiveES).,0.6099032476030547,88.60344827586206
39588865,electricity/W,8,1107,1,2400,0.0005,64,0.0,0.0,192.18660402297974,37909.609987182615,28461.931056518555,40764.663810424805,210,9,Early stopping due to no improvement (AdaptiveES).,0.9151758193969727,99.38571428571429
39588866,electricity/W,8,1107,1,2400,0.0005,64,0.0001,0.0,191.48604798316956,37909.609987182615,28521.54437927246,34786.01510681152,210,9,Early stopping due to no improvement (AdaptiveES).,0.911839695203872,99.4047619047619
39588867,electricity/W,8,1107,1,2400,0.0005,64,0.0015,0.0,191.75107288360596,37909.609987182615,28511.14713195801,36503.869009399416,210,9,Early stopping due to no improvement (AdaptiveES).,0.9131017469224476,99.37619047619047
39588868,electricity/W,8,1107,1,2400,5e-05,2,0.0,0.0,120.71423244476318,37909.609987182615,32314.79034057617,38381.699950561524,270,59,Early stopping due to no improvement (AdaptiveES).,0.4470909286428381,21.711111111111112
39588869,electricity/W,8,1107,1,2400,5e-05,2,0.0001,0.0,178.98775029182434,37909.609987182615,31946.52617614746,39422.87504577637,430,229,Early stopping due to no improvement (AdaptiveES).,0.4162514309550441,21.28604651162791
39588870,electricity/W,8,1107,1,2400,5e-05,2,0.0015,0.0,119.89391851425171,37909.609987182615,32436.433916015623,35492.42818908692,270,69,Early stopping due to no improvement (AdaptiveES).,0.4440527183038217,21.674074074074074
39588871,electricity/W,8,1107,1,2400,5e-05,4,0.0,0.0,105.92785215377808,37909.609987182615,30900.875096435546,34874.2017010498,220,19,Early stopping due to no improvement (AdaptiveES).,0.4814917250113054,34.31818181818182
39588872,electricity/W,8,1107,1,2400,5e-05,4,0.0001,0.0,107.37526512145996,37909.609987182615,30853.138918457033,34756.29967712402,230,19,Early stopping due to no improvement (AdaptiveES).,0.4668502786885137,35.24782608695652
39588873,electricity/W,8,1107,1,2400,5e-05,4,0.0015,0.0,104.482661485672,37909.609987182615,30701.354564208985,39258.436159057615,220,19,Early stopping due to no improvement (AdaptiveES).,0.47492254972457887,34.25909090909091
39588874,electricity/W,8,1107,1,2400,5e-05,8,0.0,0.0,98.99404048919678,37909.609987182615,33862.60341369629,43183.142302856446,220,9,Early stopping due to no improvement (AdaptiveES).,0.4499743223190308,61.722727272727276
39588875,electricity/W,8,1107,1,2400,5e-05,8,0.0001,0.0,156.76788592338562,37909.609987182615,32813.122882690426,40610.28495300293,370,169,Early stopping due to no improvement (AdaptiveES).,0.42369790463834195,60.964864864864865
