dataset,context_length,num_series,ckpt_1_delta_pct,ckpt_2_delta_pct,ckpt_3_delta_pct,ckpt_4_delta_pct,ckpt_5_delta_pct,mean_delta_pct,min_delta_pct,max_delta_pct,improved
ett1/W/short,short,7,-11.146378648010208,-1.985633047667289,-13.799019128663003,-9.133007058905692,-11.297927705469412,-9.47239311774312,-13.799019128663003,-1.985633047667289,True
hospital/M/short,short,1,7.116978260004261,0.9199435944244522,5.2448850957922355,-0.461407670648728,0.5593405631496173,2.675947968544368,-0.461407670648728,7.116978260004261,False
electricity/W/short,short,1,4.439103959101354,8.861349351794354,6.010605581062399,-2.5978635372092085,4.094746545522366,4.161588380054253,-2.5978635372092085,8.861349351794354,False
loop_seattle/D/short,short,1,5.8650238411772335,10.167393071218497,4.172880583904532,-1.3502440640841435,2.5482812193020234,4.280666930303629,-1.3502440640841435,10.167393071218497,False
solar/W/short,short,1,-1.2691965824000189,-0.06789460075314817,2.9273692128506505,3.757112682422875,44.52899554032114,9.9752772504883,-1.2691965824000189,44.52899554032114,False
m_dense/H/short,short,1,18.24623072709403,36.51098314914716,15.430902295739427,2.531072958010461,7.194973941526975,15.982832614303607,2.531072958010461,36.51098314914716,False
covid_deaths/D/short,short,1,23.001512033266724,68.43350156739675,5.889017718500294,16.76743671272299,19.648258492873566,26.747945304952065,5.889017718500294,68.43350156739675,False
ett2/W/short,short,7,97.34814935617663,81.49135609301507,45.00046049006718,44.815989161292755,97.16770446288562,73.16473191268746,44.815989161292755,97.34814935617663,False
