PID,Dataset_1,Forecast Horizon_1,TS Amount_1,Windows_1,Time Limit,Learning Rate,Batch Size,L2-SP Lambda,Weight Decay,Total Time Spent,Initial Validation Loss,Best Validation Loss,Last Validation Loss,Total Steps,Best Step,Early Stopping Reason,Avg Time Per Step,Avg Device Utilization
39574395,hierarchical_sales/W,8,472,1,2400,0.0005,2,0.0,0.0,120.30558371543884,16.035886507034302,12.543929153680802,12.77847218990326,270,69,Early stopping due to no improvement (AdaptiveES).,0.44557748988822654,24.003703703703703
39574396,hierarchical_sales/W,8,472,1,2400,0.0005,2,0.0001,0.0,132.17111563682556,16.035886507034302,12.651423824429513,12.691893289685249,310,109,Early stopping due to no improvement (AdaptiveES).,0.4263596527038082,24.664516129032258
39574397,hierarchical_sales/W,8,472,1,2400,0.0005,2,0.0015,0.0,160.1840250492096,16.035886507034302,12.66195645570755,13.444936345815659,390,189,Early stopping due to no improvement (AdaptiveES).,0.4107292260879125,25.01025641025641
39574398,hierarchical_sales/W,8,472,1,2400,0.0005,4,0.0,0.0,103.8310546875,16.035886507034302,12.45397518992424,13.09506969332695,220,9,Early stopping due to no improvement (AdaptiveES).,0.47196085236289287,40.50454545454546
39574399,hierarchical_sales/W,8,472,1,2400,0.0005,4,0.0001,0.0,133.26711535453796,16.035886507034302,12.16808606684208,13.430233731269837,300,99,Early stopping due to no improvement (AdaptiveES).,0.4442248519261678,40.846666666666664
39574400,hierarchical_sales/W,8,472,1,2400,0.0005,4,0.0015,0.0,100.55395269393921,16.035886507034302,12.450499860048295,13.184438613653183,220,9,Early stopping due to no improvement (AdaptiveES).,0.45706496130336416,41.627272727272725
39574401,hierarchical_sales/W,8,472,1,2400,0.0005,8,0.0,0.0,101.39490699768066,16.035886507034302,12.241507420539856,14.902625378370285,210,9,Early stopping due to no improvement (AdaptiveES).,0.4828344390505836,69.35238095238095
39574402,hierarchical_sales/W,8,472,1,2400,0.0005,8,0.0001,0.0,99.6830735206604,16.035886507034302,12.23105338215828,14.864095994830132,210,9,Early stopping due to no improvement (AdaptiveES).,0.47468286695934475,68.9952380952381
39574403,hierarchical_sales/W,8,472,1,2400,0.0005,8,0.0015,0.0,97.58434081077576,16.035886507034302,12.239031358957291,15.70182220339775,210,9,Early stopping due to no improvement (AdaptiveES).,0.46468873705182756,70.88571428571429
39574404,hierarchical_sales/W,8,472,1,2400,0.0005,16,0.0,0.0,114.99830532073975,16.035886507034302,12.281415452957154,17.084067505598068,210,9,Early stopping due to no improvement (AdaptiveES).,0.547612502461388,83.68571428571428
39574405,hierarchical_sales/W,8,472,1,2400,0.0005,16,0.0001,0.0,112.14847445487976,16.035886507034302,12.269902431964875,16.49698949277401,210,9,Early stopping due to no improvement (AdaptiveES).,0.534041919027056,84.19047619047619
39574406,hierarchical_sales/W,8,472,1,2400,0.0005,16,0.0015,0.0,114.74994039535522,16.035886507034302,12.348278068304062,18.388899102807045,210,9,Early stopping due to no improvement (AdaptiveES).,0.5464297919046311,84.22857142857143
39574407,hierarchical_sales/W,8,472,1,2400,0.0005,32,0.0,0.0,151.76137804985046,16.035886507034302,12.918317571878433,17.95332595705986,220,19,Early stopping due to no improvement (AdaptiveES).,0.6898258967833085,93.25909090909092
39574408,hierarchical_sales/W,8,472,1,2400,0.0005,32,0.0001,0.0,162.17896032333374,16.035886507034302,12.77921184182167,16.22653611063957,240,29,Early stopping due to no improvement (AdaptiveES).,0.6757470419009527,92.74583333333334
39574409,hierarchical_sales/W,8,472,1,2400,0.0005,32,0.0015,0.0,167.28709244728088,16.035886507034302,12.930117439031601,16.181780111789703,240,29,Early stopping due to no improvement (AdaptiveES).,0.6970309247573216,92.7375
39574410,hierarchical_sales/W,8,472,1,2400,0.0005,64,0.0,0.0,214.01540541648865,16.035886507034302,12.905377279520035,17.455065709352493,210,9,Early stopping due to no improvement (AdaptiveES).,1.0191224904287428,99.54761904761905
39574411,hierarchical_sales/W,8,472,1,2400,0.0005,64,0.0001,0.0,215.41440606117249,16.035886507034302,13.088478716611862,17.414791177511216,210,9,Early stopping due to no improvement (AdaptiveES).,1.0257844096138364,99.54761904761905
39574412,hierarchical_sales/W,8,472,1,2400,0.0005,64,0.0015,0.0,234.20486569404602,16.035886507034302,12.905105718374251,17.35435332894325,230,19,Early stopping due to no improvement (AdaptiveES).,1.0182834635610165,99.57826086956521
39574413,hierarchical_sales/W,8,472,1,2400,5e-05,2,0.0,0.0,130.40646624565125,16.035886507034302,12.60660360455513,14.588932707309723,310,99,Early stopping due to no improvement (AdaptiveES).,0.4206670699581023,24.5
39574414,hierarchical_sales/W,8,472,1,2400,5e-05,2,0.0001,0.0,131.73091387748718,16.035886507034302,12.599577543735505,14.810872123241424,310,99,Early stopping due to no improvement (AdaptiveES).,0.4249395170519429,24.59032258064516
39574415,hierarchical_sales/W,8,472,1,2400,5e-05,2,0.0015,0.0,128.51643776893616,16.035886507034302,12.617500170469285,14.764839079380035,310,109,Early stopping due to no improvement (AdaptiveES).,0.4145696009359052,25.274193548387096
39574416,hierarchical_sales/W,8,472,1,2400,5e-05,4,0.0,0.0,117.90103459358215,16.035886507034302,13.07134999871254,14.409231177568437,270,59,Early stopping due to no improvement (AdaptiveES).,0.4366717055991844,41.492592592592594
39574417,hierarchical_sales/W,8,472,1,2400,5e-05,4,0.0001,0.0,116.61895203590393,16.035886507034302,13.014825489521026,14.66480199098587,270,59,Early stopping due to no improvement (AdaptiveES).,0.4319232499157941,41.629629629629626
39574418,hierarchical_sales/W,8,472,1,2400,5e-05,4,0.0015,0.0,118.76200222969055,16.035886507034302,13.106610454320908,14.815052884817124,270,59,Early stopping due to no improvement (AdaptiveES).,0.4398598141140408,41.34074074074074
39574419,hierarchical_sales/W,8,472,1,2400,5e-05,8,0.0,0.0,105.03332233428955,16.035886507034302,13.167175108194352,15.243641862869262,230,29,Early stopping due to no improvement (AdaptiveES).,0.45666765337404996,70.38260869565218
39574420,hierarchical_sales/W,8,472,1,2400,5e-05,8,0.0001,0.0,106.72889995574951,16.035886507034302,13.170221415758133,14.786124002933501,230,19,Early stopping due to no improvement (AdaptiveES).,0.4640399538952371,69.99130434782609
39574421,hierarchical_sales/W,8,472,1,2400,5e-05,8,0.0015,0.0,105.59511613845825,16.035886507034302,13.172052940130234,14.946114526987076,230,19,Early stopping due to no improvement (AdaptiveES).,0.4591105865395587,69.78695652173913
39574422,hierarchical_sales/W,8,472,1,2400,5e-05,16,0.0,0.0,118.08510136604309,16.035886507034302,13.284109660983086,15.341982066631317,220,19,Early stopping due to no improvement (AdaptiveES).,0.536752053824338,84.46818181818182
