PID,Dataset_1,Forecast Horizon_1,TS Amount_1,Windows_1,Time Limit,Learning Rate,Batch Size,L2-SP Lambda,Weight Decay,Total Time Spent,Initial Validation Loss,Best Validation Loss,Last Validation Loss,Total Steps,Best Step,Early Stopping Reason,Avg Time Per Step,Avg Device Utilization
39602796,ett1/D,30,21,1,2400,0.0005,2,0.0,0.0,30.45202112197876,134.37897845676966,134.37897845676966,190.94683183942522,210,0,Early stopping due to no improvement (AdaptiveES).,0.14500998769487652,61.50476190476191
39602797,ett1/D,30,21,1,2400,0.0005,2,0.0001,0.0,30.495697021484375,134.37897845676966,134.37897845676966,254.7703456878662,210,0,Early stopping due to no improvement (AdaptiveES).,0.14521810213724773,61.51428571428571
39602798,ett1/D,30,21,1,2400,0.0005,2,0.0015,0.0,29.62149405479431,134.37897845676966,134.37897845676966,218.5533387320382,210,0,Early stopping due to no improvement (AdaptiveES).,0.14105528309231713,63.076190476190476
39602799,ett1/D,30,21,1,2400,0.0005,4,0.0,0.0,38.97685623168945,134.37897845676966,134.37897845676966,244.4017609187535,210,0,Early stopping due to no improvement (AdaptiveES).,0.18560464495704287,83.35238095238095
39602800,ett1/D,30,21,1,2400,0.0005,4,0.0001,0.0,38.816450119018555,134.37897845676966,134.37897845676966,211.44004276820593,210,0,Early stopping due to no improvement (AdaptiveES).,0.18484080064864386,83.70952380952382
39602801,ett1/D,30,21,1,2400,0.0005,4,0.0015,0.0,38.82617712020874,134.37897845676966,134.37897845676966,195.02771391187395,210,0,Early stopping due to no improvement (AdaptiveES).,0.18488711288997106,84.02380952380952
39602802,ett1/D,30,21,1,2400,0.0005,8,0.0,0.0,64.91350436210632,134.37897845676966,134.37897845676966,229.4838709150042,210,0,Early stopping due to no improvement (AdaptiveES).,0.3091124489193871,90.94761904761904
39602803,ett1/D,30,21,1,2400,0.0005,8,0.0001,0.0,64.72425627708435,134.37897845676966,134.37897845676966,223.65558678763253,210,0,Early stopping due to no improvement (AdaptiveES).,0.30821126983279273,90.72857142857143
39602804,ett1/D,30,21,1,2400,0.0005,8,0.0015,0.0,64.85149550437927,134.37897845676966,134.37897845676966,233.11171667916435,210,0,Early stopping due to no improvement (AdaptiveES).,0.3088171720504761,90.3952380952381
39602805,ett1/D,30,21,1,2400,0.0005,16,0.0,0.0,115.63267827033997,134.37897845676966,134.37897845676966,193.7911891937256,210,0,Early stopping due to no improvement (AdaptiveES).,0.550633194333031,99.1952380952381
