dataset,model,finetuning_place, eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
'us_births/W/short', 'tabpfn_ts_local',-1, 2460118.285714286, 2460118.285714286, 1214.952845982143, 1.1050391286646875, 0.01652488112449646, 0.016634292900562286, 7.246829888570796, 1568.4764217909958, 0.021291913629758068, 0.01649286575270407, 0.012602202038814254, 'Healthcare', 1
'us_births/W/short', 'tabpfn_ts_local',1, 6390008.0, 6390008.0, 2137.443359375, 1.943658827307054, 0.02866473368235997, 0.029205232858657837, 10.34494893454824, 2527.8465143279564, 0.03431526856546389, 0.02901558401773464, 0.02238754537719037, 'Healthcare', 1
'us_births/W/short', 'tabpfn_ts_local',2, 4791337.714285715, 4791337.714285715, 1781.6524832589287, 1.6207616461003462, 0.02395916836602347, 0.02436859267098563, 11.38014316159837, 2188.912450118943, 0.029714271877811532, 0.02418575776132898, 0.01919115748411413, 'Healthcare', 1
'us_births/W/short', 'tabpfn_ts_local',3, 7571601.714285715, 7571601.714285715, 2352.671875, 2.138877770521264, 0.03140565540109362, 0.03206026554107666, 14.08422116365895, 2751.6543595236876, 0.03735343811864622, 0.03193729001323553, 0.02616182305571514, 'Healthcare', 1
'us_births/W/short', 'tabpfn_ts_local',4, 3493416.0, 3493416.0, 1475.3970424107142, 1.3411416996084284, 0.019751880850110735, 0.020017134291785105, 8.53904308498603, 1869.0682170536206, 0.025372417776092355, 0.02002837018151583, 0.015964026589805516, 'Healthcare', 1
'us_births/W/short', 'tabpfn_ts_local',5, 5377059.428571428, 5377059.428571428, 1875.439174107143, 1.7046935266848362, 0.02499083536011832, 0.02541606766836984, 12.28535618152171, 2318.8487291264664, 0.031478144124511456, 0.025458902893393386, 0.020785204685499284, 'Healthcare', 1
